Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
117.316,378,117,322848282,base_link,-0.012853294426107867,-0.019386718111039435,-0.7473011458914602,0.6640782674749938,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.011621523648500443,0.0382227897644043,-0.019167607650160793,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0196133,0.019613300000001103,8.99269805,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
117.566,379,117,572930616,base_link,-0.009624717420106182,-0.01539961459079293,-0.7485686118538418,0.6628086073914929,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0041402410715818405,0.040305595844984055,0.014940083026885981,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.00980665,0.0098066500000011,8.9828914,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
117.816,380,117,822989334,base_link,-0.006918041672860987,-0.012273320346699717,-0.7477513310634327,0.6638293856104475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.001180988852865994,0.033466722816228874,0.03387824073433875,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.00980665,0.009806650000001102,8.99269805,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
118.066,381,118,73073786,base_link,-0.005433622833655533,-0.010392408324159429,-0.7457334821893976,0.6661411615669766,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0019861110486090183,0.014594753272831445,0.04267410933971405,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.00980665,0.009806650000001103,9.022118,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
118.316,382,118,323126169,base_link,-0.005304000880629799,-0.00982615523204644,-0.7431208222815432,0.6690640909058092,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.003583179321140051,-0.003739014267921443,0.03885214775800705,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.00980665,0.009806650000001103,9.022118,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
118.566,383,118,573204492,base_link,-0.006077500668186399,-0.010136095671093168,-0.74034455035511,0.6721237016425358,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0036467360332608223,-0.006940128747373815,0.03575859218835831,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1000869200098287e-15,8.9828914,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
118.814,384,118,821261047,base_link,-0.007258062504091254,-0.010680325496731723,-0.7376564042019574,0.6750527983171457,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.001421999535523355,-0.01032578013837337,0.03572988882660866,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.0952830469966852e-15,8.9436648,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
119.064,385,119,71346012,base_link,-0.00830094332715574,-0.01126362291078025,-0.7353074372909192,0.6775892544923242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.40948598831892e-06,-0.007195512764155861,0.029988456517457962,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.0928811104901135e-15,8.924051500000001,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
119.314,386,119,321400746,base_link,-0.008912622989035076,-0.011301212543468102,-0.7332994627510131,0.6797534447691884,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.004734985530376434,-0.003147142706438896,0.024376919493079185,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1108956342894012e-15,9.07115125,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
119.566,387,119,572481109,base_link,-0.008929138514068395,-0.011085895398920631,-0.7316328403548368,0.6815502625066729,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00013249902985990047,0.002525235526263717,0.02533479779958725,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1361159676084036e-15,9.2770909,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
119.816,388,119,822531030,base_link,-0.008624803430485458,-0.01045680121193334,-0.7301935039666148,0.6831059323700511,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0030664154328405857,0.006472661625593902,0.014294863678514957,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1601353326741207e-15,9.4732239,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
120.066,389,120,72615057,base_link,-0.008001324138162439,-0.009613913215328033,-0.7289488257238145,0.6844539144168849,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.495742127299309e-05,0.008321160450577738,0.013126881793141363,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1757479199668367e-15,9.60071035,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
120.317,390,120,323667674,base_link,-0.0070282581926796005,-0.008702846588377647,-0.7277617034859489,0.6857388475121312,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0017006095731630921,0.012103192508220674,0.0159425251185894,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1865566342464092e-15,9.6889702,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
120.567,391,120,573745627,base_link,-0.005999677159267156,-0.007667537191539732,-0.7267825595176979,0.6867986050716068,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0023894747719168663,0.009363784454762937,0.011749838478863238,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1925614755128384e-15,9.73800345,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
120.817,392,120,823799446,base_link,-0.005096183418727496,-0.007040045438580083,-0.7258759639346143,0.687770711543302,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.005497851874679327,0.005707710515707733,0.011857637204229832,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.19496341201941e-15,9.75761675,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
121.067,393,121,73878456,base_link,-0.004142780567712546,-0.006294822639031228,-0.725018905014969,0.6886877376198928,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0017227290663868189,0.009789834730327131,0.010022060945630072,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1961643802726959e-15,9.7674234,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
