Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
123.592,404,123,592000000,base_link,-0.0011984800952843844,0.0008011985497262571,-0.662988193759107,-0.7486284637003737,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00036066840402781963,-6.418244447559152e-05,-0.002804510062560439,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.02941995,0.0098066500000012,9.79684335,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
123.832,405,123,832000000,base_link,-0.0012879344722712593,0.0008839020576270648,-0.6626541624081345,-0.7489239086750545,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0002622052561491728,-0.0007243063300848013,-0.004770492669194937,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.00980665,-0.01961329999999882,9.639936950000001,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
124.092,406,124,92000000,base_link,-0.0013404514431263265,0.0009787412505053686,-0.6624854962863445,-0.7490729019699812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-5.854177288711071e-06,-0.0008971182396635416,-0.0030404331628233194,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0392266,-0.019613299999998803,9.77723005,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
124.332,407,124,332000000,base_link,-0.0013608784891228501,0.0009934070363213214,-0.6621647724112496,-0.7493563740502619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00031813967507332563,-0.00012697302736341994,-0.003367543686181307,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0588399,0.009806650000001213,9.9047165,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
124.592,408,124,592000000,base_link,-0.0013808273462664,0.0010113558685459648,-0.6617288506995591,-0.7497412877966555,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00032274750992655754,-0.0007656981470063334,-0.0045865788124501705,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0196133,-0.029419949999998817,9.65955025,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
124.832,409,124,832000000,base_link,-0.0014156352217711274,0.001025410709886827,-0.6615147603296085,-0.749930107660611,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0007128457073122263,-0.00047836476005613847,-0.003438094165176153,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.06864655,-0.029419949999998807,9.75761675,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
125.093,410,125,93000000,base_link,-0.0014383184864068333,0.0010030709752922595,-0.661191250014179,-0.7502153397480201,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000758482376113534,-0.0002567173214629295,-0.002320206956937909,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0588399,0.029419950000001194,9.75761675,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
125.333,411,125,333000000,base_link,-0.0014063940379028259,0.0010094341728749496,-0.6608303659430949,-0.750533297426554,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00040277570951730013,-0.00021582690533250627,-0.0047484999522566795,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0196133,0.009806650000001183,9.65955025,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
125.593,412,125,593000000,base_link,-0.0014132546588287588,0.0009883066622175401,-0.6605002464214954,-0.7508238478087619,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0005093393847346306,-0.00046498782467097093,-0.004060471896082163,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.00980665,-0.04903324999999881,9.75761675,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
125.833,413,125,833000000,base_link,-0.001390035599839171,0.0009533482597354188,-0.6601682124976777,-0.7511158966070071,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00025106663815677166,-0.0004410707624629144,-0.003551883390173316,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.16671305,-0.04903324999999878,9.9439431,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
126.093,414,126,93000000,base_link,-0.0013416110297290494,0.0008836014931655339,-0.6597788980841591,-0.7514580660097401,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00034029525704681873,0.0006046376656740898,-0.004524125251919031,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.02941995,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
